,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening,Rounds
263,"Caruana, Fabiano","Carlsen, Magnus",2711,2821,2011.07.29,swiss,1/2-1/2,C41,10
264,"Dreev, Aleksey","Caruana, Fabiano",2623,2781,2022.03.29,,0-1,E32,10
265,"Caruana, Fabiano","Aronian, Levon",2799,2805,2017.12.03,k.o. (blitz),1/2-1/2,C78,2
266,"Caruana, Fabiano","Martirosyan, Haik M",2835,2617,2020.07.21,,1/2-1/2,C65,7
267,"Vachier Lagrave, Maxime","Caruana, Fabiano",2766,2791,2021.11.29,,1-0,C55,1.27
268,"Xiong, Jeffery","Caruana, Fabiano",2665,2804,2018.04.20,,0-1,A70,3
269,"Astasio Lopez, David","Caruana, Fabiano",2371,2792,2022.03.01,,1/2-1/2,D02,1
270,"Caruana, Fabiano","Anand, Viswanathan",2818,2756,2019.08.25,,1/2-1/2,D37,8.1
271,"Salem, A.R. Saleh","Caruana, Fabiano",2642,2811,2018.02.24,,0-1,D24,7
272,"Morozevich, Alexander","Caruana, Fabiano",2731,2791,2014.06.20,swiss (blitz),1-0,E61,17
273,"Navara, David","Caruana, Fabiano",2730,2787,2016.01.24,tourn,1-0,E39,8
274,"Karjakin, Sergey","Caruana, Fabiano",2773,2822,2018.08.12,tourn (rapid),1/2-1/2,D37,6
275,"Drasko, Milan","Caruana, Fabiano",2557,2594,2007.10.31,team-tourn,1/2-1/2,E39,4.2
276,"Caruana, Fabiano","Houska, Jovanka",2813,2386,2016.10.01,swiss,1-0,D36,1
277,"Korobov, Anton","Caruana, Fabiano",2670,2822,2019.11.09,blitz,1-0,E54,7.3
278,"Caruana, Fabiano","Predke, Alexandr",2800,2666,2021.11.07,,1/2-1/2,C84,11.2
279,"Bluebaum, Matthias","Caruana, Fabiano",2660,2835,2020.09.22,,0-1,A46,1.8
280,"Caruana, Fabiano","Topalov, Veselin",2804,2761,2016.06.17,tourn (rapid),1-0,C65,1
281,"Nakamura, Hikaru","Caruana, Fabiano",2772,2796,2013.09.29,team-swiss,1-0,D70,7
282,"Svidler, Peter","Caruana, Fabiano",2751,2807,2016.08.07,,1/2-1/2,D56,3.4
283,"Caruana, Fabiano","Tariq, A.",2781,2650,2022.04.16,rapid,1-0,D32,1
284,"Vitiugov, Nikita","Caruana, Fabiano",2729,2727,2011.12.30,tourn,0-1,A45,4
285,"Wang, Hao","Caruana, Fabiano",2763,2835,2020.05.07,,0-1,A07,5.2
286,"Harikrishna, Pentala","Caruana, Fabiano",2726,2828,2019.02.20,match (rapid),0-1,C42,1.1
287,"Posthuma, Joshua","Caruana, Fabiano",2389,2781,2022.03.29,,0-1,A50,8
288,"Caruana, Fabiano","Koelle, Tobias",2835,2275,2020.07.21,,1-0,E63,1
289,"Aronian, Levon","Caruana, Fabiano",2799,2807,2017.08.15,tourn (rapid),1-0,A29,6
290,"So, Wesley","Caruana, Fabiano",2770,2820,2021.06.08,,1-0,,4.1
291,"Anand, Viswanathan","Caruana, Fabiano",2759,2816,2018.06.16,blitz,1-0,C77,10
292,"Caruana, Fabiano","Yifan, Xu",2787,2673,2016.01.21,tourn,1/2-1/2,C42,5
293,"Caruana, Fabiano","Grischuk, Alexander",2816,2766,2018.06.20,tourn (rapid),0-1,A45,3
294,"Caruana, Fabiano","Vachier Lagrave, Maxime",2791,2766,2021.11.29,,1-0,A35,1.14
295,"Caruana, Fabiano","Shankland, Sam",2800,2720,2021.09.10,,1/2-1/2,,?
296,"Caruana, Fabiano","Nakamura, Hikaru",2832,2746,2018.12.13,k.o.,0-1,E71,1.8
297,"Caruana, Fabiano","Haba, Petr",2620,2544,2008.05.31,team-tourn,1-0,D12,6.1
298,"Caruana, Fabiano","Peralta, Fernando",2444,2546,2006.??.??,tourn,0-1,B07,8.6
299,"Hakemi, Arman","Caruana, Fabiano",2336,2792,2022.03.01,,1-0,C15,2
300,"Nakamura, Hikaru","Caruana, Fabiano",2793,2787,2015.11.14,match (rapid),1/2-1/2,A01,1
301,"Caruana, Fabiano","Svidler, Peter",2786,2747,2012.11.22,tourn,1/2-1/2,D70,1
302,"Mamedyarov, Shakhriyar","Caruana, Fabiano",2764,2786,2012.11.27,tourn,1/2-1/2,D47,5
303,"Caruana, Fabiano","Kasimdzhanov, Rustam",2844,2706,2014.10.29,,1/2-1/2,D27,8.4
304,"Karjakin, Sergey","Caruana, Fabiano",,,2016.03.28,swiss,1-0,B67,14
305,"Caruana, Fabiano","Stellwagen, Daniel",2549,2631,2007.08.08,,1-0,B54,6
306,"Caruana, Fabiano","Godena, Michele",2716,2526,2011.04.30,team,1-0,D07,6
307,"Anand, Viswanathan","Caruana, Fabiano",,,2018.06.07,,0-1,C42,8
308,"Caruana, Fabiano","Dreev, Alexey",2792,2623,2022.02.20,rapid,1/2-1/2,B29,1.1
309,"Carlsen, Magnus","Caruana, Fabiano",2872,2822,2020.01.17,,1/2-1/2,D37,6
310,"Caruana, Fabiano","Paichadze, Luka",,,2001.10.25,,1-0,B45,5
311,"Caruana, Fabiano","Carlsen, Magnus",2709,2802,2010.11.16,,0-1,C69,7.1
312,"Robson, Ray","Caruana, Fabiano",2660,2804,2018.04.23,,0-1,C42,6
313,"Caruana, Fabiano","Duda, Jan Krzysztof",2770,2801,2021.12.28,rapid,1/2-1/2,,11
314,"Lenic, Luka","Caruana, Fabiano",2646,2807,2017.09.06,,1/2-1/2,D27,2.1
315,"Karjakin, Sergey","Caruana, Fabiano",2754,2822,2019.11.10,blitz,1-0,B40,14.5
316,"Caruana, Fabiano","Nakamura, Hikaru",2773,2829,2020.04.27,,1/2-1/2,,10.3
317,"Caruana, Fabiano","Boros, Denes",2134,2289,2003.02.05,tourn,0-1,B70,5
318,"Ivanisevic, Ivan","Caruana, Fabiano",2650,2808,2016.09.06,,1/2-1/2,E00,5.3
319,"Cvitan, Ognjen","Caruana, Fabiano",2506,2690,2011.02.27,team-tourn,1/2-1/2,E61,1.1
320,"Svidler, Peter","Caruana, Fabiano",2769,2774,2013.05.24,tourn,1/2-1/2,D70,3
321,"Moradiabadi, Elshan","Caruana, Fabiano",2539,2474,2006.10.10,swiss,1-0,E10,4
322,"Vallejo Pons, Francisco","Caruana, Fabiano",2693,2819,2019.04.26,tourn,1/2-1/2,C48,6
323,"Aronian, Levon","Caruana, Fabiano",2792,2807,2016.08.08,,1/2-1/2,E10,4
324,"Caruana, Fabiano","Ding, Liren",2773,2836,2020.06.21,,1/2-1/2,,1.1
325,"Caruana, Fabiano","Nakamura, Hikaru",2140,2580,2004.05.18,,0-1,B53,1
326,"Caruana, Fabiano","Nakamura, Hikaru",2823,2779,2016.12.15,swiss,1-0,B96,6
327,"Aronian, Levon","Caruana, Fabiano",2767,2828,2020.10.11,,0-1,B40,6.2
328,"Carlsen, Magnus","Caruana, Fabiano",2835,2770,2012.06.10,tourn,1/2-1/2,D85,3
329,"Caruana, Fabiano","Vachier Lagrave, Maxime",2810,2798,2016.07.09,swiss,0-1,B90,1
330,"Caruana, Fabiano","Anand, Viswanathan",2811,2797,2015.02.02,tourn,1/2-1/2,C54,1
331,"Lenic, Luka","Caruana, Fabiano",2646,2807,2017.09.08,k.o.,0-1,A07,2.6
332,"Karjakin, Sergey","Caruana, Fabiano",2782,2774,2013.06.21,,1/2-1/2,C88,7
333,"Caruana, Fabiano","Giri, Anish",2802,2790,2015.04.21,tourn,1/2-1/2,E15,5
334,"Caruana, Fabiano","So, W.",2791,2772,2021.12.09,,0-1,C00,2.38
335,"Hansen, Sune Berg","Caruana, Fabiano",2595,2700,2010.09.29,team-swiss,0-1,D13,8.1
336,"Ibarra Jerez, Juan Miguel","Caruana, Fabiano",2570,2781,2022.03.29,,0-1,C69,5
337,"Aronian, Levon","Caruana, Fabiano",2765,2832,2018.12.17,k.o.,1/2-1/2,D37,2.3
338,"Aronian, Levon","Caruana, Fabiano",2794,2784,2018.03.18,,0-1,D39,7.2
339,"Kasimdzhanov, Rustam","Caruana, Fabiano",,,2014.??.??,,1/2-1/2,D97,8
340,"Caruana, Fabiano","Nakamura, Hikaru",2792,2736,2022.02.27,rapid,1-0,C54,2.1
341,"So, Wesley","Caruana, Fabiano",2773,2795,2016.04.16,,1/2-1/2,D40,3.1
342,"Caruana, Fabiano","Kramnik, Vladimir",2804,2812,2016.06.11,tourn (blitz),1-0,C66,6
343,"Caruana, Fabiano","Valet, Richard",2219,2082,2005.02.10,,1-0,B31,6
344,"Caruana, Fabiano","Potkin, Vladimir",2680,2606,2010.03.09,swiss,1/2-1/2,B90,4
345,"Kramnik, Vladimir","Caruana, Fabiano",2800,2784,2018.??.??,tourn,0-1,C42,4
346,"Nakamura, Hikaru","Caruana, Fabiano",2802,2805,2015.06.15,,1-0,A33,6.2
347,"Safarli, Eltaj","Caruana, Fabiano",2592,2652,2010.01.03,tourn,0-1,,6.1
348,"Lenderman, Aleksandr","Caruana, Fabiano",2618,2795,2016.04.23,tourn,0-1,D31,9
349,"Kjartansson, Gudmundur","Caruana, Fabiano",2306,2549,2007.07.11,tourn,0-1,B43,5
350,"Grischuk, Alexander","Caruana, Fabiano",2777,2842,2020.03.23,,1/2-1/2,C78,6.1
351,"Caruana, Fabiano","Checa, Nicolas",2828,2508,2019.02.12,team-swiss (rapid),0-1,C19,6
352,"Caruana, Fabiano","Vidit, Santosh Gujrathi",2835,2726,2020.05.05,,1-0,C65,1.3
353,"Caruana, Fabiano","Kovalev, Vitaly",2792,2623,2022.02.12,rapid,1-0,A48,2
354,"Salinas Herrera, Pablo","Caruana, Fabiano",2517,2792,2022.03.01,,0-1,C01,11
355,"Caruana, Fabiano","Kramnik, Vladimir",2823,2809,2016.12.11,,1/2-1/2,C53,3
356,"Caruana, Fabiano","Simonian, Hrair",,,2001.10.??,,1/2-1/2,B30,4
357,"Kramnik, Vladimir","Caruana, Fabiano",2812,2804,2016.06.12,tourn (blitz),0-1,A05,15
358,"Caruana, Fabiano","Wesley, George",2804,2786,2018.06.16,,0-1,B20,16
359,"Brkic, Ante","Caruana, Fabiano",2558,2598,2008.02.19,swiss,1/2-1/2,B54,6
360,"Ilincic, Zlatko","Caruana, Fabiano",2509,2549,2007.07.13,tourn,1/2-1/2,E11,7
361,"Caruana, Fabiano","Weinberg, Emanuele",2373,1977,2005.10.22,swiss,1-0,B03,1
362,"Wesley, George","Caruana, Fabiano",2773,2795,2016.06.19,,1-0,D40,2
363,"Caruana, Fabiano","Demchenko, Anna",2781,2654,2022.03.06,rapid,1-0,C72,1.1
364,"Giri, Anish","Caruana, Fabiano",2779,2818,2019.08.24,,1/2-1/2,D37,7
365,"Vachier Lagrave, Maxime","Caruana, Fabiano",2789,2816,2018.06.15,blitz,1/2-1/2,B40,4
366,"Andriasian, Zaven","Caruana, Fabiano",2600,2828,2019.05.05,team-k.o.,0-1,C55,3
367,"Del Rio De Angelis, Salvador G","Caruana, Fabiano",2514,2444,2006.??.??,tourn,0-1,B43,9.10
368,"Caruana, Fabiano","Gelfand, Boris",2781,2761,2014.02.04,rapid,1/2-1/2,B52,2
369,"Petr, Martin","Caruana, Fabiano",2460,2649,2009.05.11,team-tourn,0-1,B42,3
370,"Kahn, Evarth Dr","Caruana, Fabiano",2293,2255,2005.04.09,tourn,0-1,D91,8
371,"Caruana, Fabiano","Jankiewicz, Aleksander",2122,2564,2004.05.04,swiss (rapid),0-1,B27,1
372,"Caruana, Fabiano","Nakamura, Hikaru",2675,2708,2010.01.30,tourn,1/2-1/2,B67,12
373,"Ljubojevic, Ljubomir","Caruana, Fabiano",2555,2630,2008.08.29,team-schev,1-0,D45,9
374,"Aronian, Levon","Caruana, Fabiano",2767,2822,2018.07.24,,1-0,C16,1.2
375,"Caruana, Fabiano","Khairullin, Ildar",2736,2638,2012.02.11,swiss,1-0,B48,5
376,"Caruana, Fabiano","Kumar Jena, Rakesh",,,2017.01.24,,1-0,A11,1.1
377,"Caruana, Fabiano","Giri, Anish",2819,2779,2019.07.03,,1/2-1/2,D78,7.3
378,"Caruana, Fabiano","Saric, Ivan",2820,2666,2015.01.11,tourn,1-0,C92,2
379,"Caruana, Fabiano","Chadaev, Nikolai",2680,2562,2010.04.02,team-tourn,1-0,D16,2
380,"Svidler, Peter","Caruana, Fabiano",2757,2794,2016.03.19,tourn,1/2-1/2,A34,7
381,"Wesley, George","Caruana, Fabiano",2822,2817,2017.03.31,blitz,1/2-1/2,C67,3
382,"Caruana, Fabiano","Buchenau, Frank",2781,2269,2022.04.19,,1-0,A22,2
383,"Caruana, Fabiano","Navara, David",2807,2737,2017.08.18,tourn (blitz),1-0,B13,14
384,"Caruana, Fabiano","So, W.",2835,2770,2020.05.29,,1-0,C67,2.7
385,"Castillo, Ricardo","Caruana, Fabiano",,2134,2003.06.09,swiss,0-1,B33,2
386,"Caruana, Fabiano","Duda, Jan Krzysztof",2819,2729,2019.07.31,blitz,1-0,B01,6
387,"Alekseev, Evgeny A","Caruana, Fabiano",2715,2652,2009.11.29,k.o.,1/2-1/2,C54,3.6
388,"Cuartas, Jaime Alexander","Caruana, Fabiano",2466,2444,2006.07.07,,1-0,B42,6
389,"Tscharotschkin, Michael","Caruana, Fabiano",2197,2492,2007.01.25,swiss,1/2-1/2,C01,3
390,"Giri, Anish","Caruana, Fabiano",2776,2839,2014.12.07,swiss (rapid),1/2-1/2,C47,7
391,"Katsuhara, Osamu","Caruana, Fabiano",2106,2255,2005.06.14,tourn,0-1,A16,11
392,"Drozdovskij, Yuri","Caruana, Fabiano",2614,2711,2011.08.31,k.o.,1/2-1/2,D76,2.1
393,"Karpov, Anatoly","Caruana, Fabiano",2651,2640,2008.10.29,k.o. (rapid),0-1,E39,1.2
394,"Caruana, Fabiano","Aronian, Levon",2808,2793,2017.06.05,tourn (blitz),1/2-1/2,C50,9
395,"Caruana, Fabiano","Narayanan, S.r",2781,2662,2022.04.09,rapid,1/2-1/2,C42,6
396,"Bartel, Mateusz","Caruana, Fabiano",2641,2791,2014.06.19,swiss (blitz),0-1,B20,6
397,"Caruana, Fabiano","Nakamura, Hikaru",2781,2750,2022.03.13,rapid,1/2-1/2,C63,2.2
398,"Caruana, Fabiano","Kramnik, Vladimir",2757,2810,2013.02.22,,1/2-1/2,B06,3.2
399,"Mamedov, Rauf","Caruana, Fabiano",,,2015.09.14,k.o.,0-1,C65,2.1
400,"Mateo, Ramon","Caruana, Fabiano",2488,2640,2008.11.22,team-swiss,0-1,A46,9
401,"Caruana, Fabiano","Dominguez Perez, Leinier",2822,2739,2018.08.15,tourn (rapid),1/2-1/2,E05,18
402,"Bachler, Reinhard","Caruana, Fabiano",2235,2373,2005.12.07,tourn,1-0,A03,5
403,"Nakamura, Hikaru","Caruana, Fabiano",2779,2823,2016.11.13,tourn (rapid),1-0,D24,5
404,"Caruana, Fabiano","Godena, Michele",2640,2517,2008.12.14,tourn,1/2-1/2,B75,11
405,"Harsha, B.","Caruana, Fabiano",2509,2835,2020.06.30,,0-1,D37,8
406,"Karpov, Anatoly","Caruana, Fabiano",2651,2640,2008.10.29,k.o. (rapid),1/2-1/2,D12,1.3
407,"Caruana, Fabiano","Anand, Viswanathan",2807,2783,2017.08.17,tourn (blitz),1/2-1/2,A09,2
408,"Caruana, Fabiano","Mamedyarov, Shakhriyar",2827,2820,2018.10.02,team-swiss,1-0,C80,8.1
409,"Garcia Palermo, Carlos","Caruana, Fabiano",2459,2594,2007.12.03,tourn,0-1,D02,10
410,"Naiditsch, Arkadij","Caruana, Fabiano",2702,2817,2017.04.16,,0-1,C24,2.3
411,"Nakamura, Hikaru","Caruana, Fabiano",2746,2832,2018.12.13,k.o.,1/2-1/2,A20,1.3
412,"Keymer, Vincent","Caruana, Fabiano",2516,2819,2019.04.22,tourn,0-1,E11,3
413,"Giri, Anish","Caruana, Fabiano",2782,2804,2016.06.17,tourn (rapid),1/2-1/2,C54,2
414,"Caruana, Fabiano","Dubov, Daniil",2792,2720,2022.01.18,,1/2-1/2,,4
415,"Mamedyarov, Shakhriyar","Caruana, Fabiano",2774,2819,2019.06.04,,1-0,,2.2
416,"Caruana, Fabiano","Kun, G.",2134,2359,2003.02.01,,1-0,C12,1
417,"Caruana, Fabiano","Potapov, Pavel",2492,2380,2007.03.11,tourn,1-0,B33,8
418,"Tabatabaei, Mohammad Amin","Caruana, Fabiano",2623,2792,2022.02.12,rapid,1/2-1/2,D02,3
419,"Caruana, Fabiano","Vachier Lagrave, Maxime",2773,2860,2020.04.29,,1-0,,12.3
420,"Caruana, Fabiano","Giri, Anish",2736,2714,2012.01.27,tourn,1-0,D15,11
421,"Giri, Anish","Caruana, Fabiano",2776,2803,2015.05.26,tourn,1/2-1/2,D40,11
422,"Karjakin, Sergey","Caruana, Fabiano",2767,2844,2014.10.02,tourn,0-1,D37,1
423,"Caruana, Fabiano","Nepomniachtchi, Ian",2835,2784,2020.05.15,,0-1,A29,1.11
424,"Dominguez Perez, Leinier","Caruana, Fabiano",2758,2806,2021.08.14,blitz,1/2-1/2,,12.3
425,"Caruana, Fabiano","Ding, Liren",2820,2791,2021.04.21,,1/2-1/2,,10.1
426,"Caruana, Fabiano","Karjakin, Sergey",2807,2773,2017.08.14,tourn (rapid),1-0,E53,3
427,"Caruana, Fabiano","Moreno Ruiz, Javier",2219,2485,2005.03.04,tourn,0-1,C54,3
428,"Lo, Dominic","Caruana, Fabiano",,2102,2002.11.15,,0-1,C55,1.2
429,"Caruana, Fabiano","Prohaszka, Peter",2523,2443,2007.04.14,tourn,1-0,B17,8
430,"Caruana, Fabiano","Murphy, Thomas D",1575,1635,2000.12.18,swiss,1-0,B08,10
431,"Caruana, Fabiano","Alekseenko, Kirill",2842,2698,2020.03.18,,1-0,E20,2
432,"Saric, Ante","Caruana, Fabiano",2505,2620,2008.06.01,team-tourn,0-1,D12,7.1
433,"Caruana, Fabiano","Karjakin, Sergey",2787,2769,2016.01.26,tourn,1/2-1/2,C65,9
434,"Caruana, Fabiano","Bacrot, Etienne",2808,2708,2017.06.24,tourn (rapid),1/2-1/2,A28,7
435,"Caruana, Fabiano","Mamedyarov, Shakhriyar",2804,2748,2016.06.03,tourn,0-1,B33,8
436,"Caruana, Fabiano","Urazayev, Arystanbek",2781,2420,2022.04.12,,1-0,C53,3
437,"Caruana, Fabiano","Vachier Lagrave, Maxime",2773,2860,2020.04.29,,1-0,,12.1
438,"Rakhmangulova, Iulia","Caruana, Fabiano",2191,2835,2020.08.04,,0-1,C00,4
439,"Yifan, Xu","Caruana, Fabiano",2652,2802,2017.08.24,,0-1,C11,1.10
440,"Grischuk, Alexander","Caruana, Fabiano",2782,2799,2017.11.12,match (blitz),0-1,E01,6.2
441,"Caruana, Fabiano","Anand, Viswanathan",2811,2797,2015.02.16,,1/2-1/2,D02,3
442,"Caruana, Fabiano","Mortazavi, Ali",2832,2333,2018.12.10,,1/2-1/2,,1.4
443,"Caruana, Fabiano","Fontana Walser, Martin",2026,,2002.05.25,swiss,1-0,C27,1
444,"Dominguez Perez, Leinier","Caruana, Fabiano",2786,2773,2020.06.07,,0-1,,4.1
445,"Caruana, Fabiano","Howell  Rajko Vujatovi, David",2800,2658,2021.10.31,,1-0,C65,5.7
446,"Bellemo, Davide","Caruana, Fabiano",2093,2444,2006.08.20,swiss,0-1,A50,2
447,"Anand, Viswanathan","Caruana, Fabiano",2780,2757,2013.02.08,tourn,1/2-1/2,C92,2
448,"Agdestein, Simen","Caruana, Fabiano",2583,2630,2008.08.24,,1/2-1/2,A27,5
449,"Nepomniachtchi, Ian","Caruana, Fabiano",2729,2799,2017.12.04,k.o. (blitz),1/2-1/2,A07,3
450,"Rustemov, Alexander","Caruana, Fabiano",2525,2781,2022.04.19,,0-1,D35,5
451,"Caruana, Fabiano","Mamedyarov, Shakhriyar",2806,2782,2021.08.13,blitz,1-0,,8.5
452,"Mogranzini, Roberto","Caruana, Fabiano",2415,2594,2007.11.23,tourn,0-1,B58,1
453,"Carlsen, Magnus","Caruana, Fabiano",2863,2835,2020.04.22,,1/2-1/2,C46,3.4
454,"Caruana, Fabiano","Harikrishna, Pentala",2828,2726,2019.02.22,match (rapid),1-0,C65,10.1
455,"Caruana, Fabiano","Vachier Lagrave, Maxime",2822,2779,2018.08.12,tourn (rapid),1/2-1/2,B96,5
456,"Caruana, Fabiano","Yifan, Xu",2598,2527,2008.02.14,,1/2-1/2,C07,1
457,"Caruana, Fabiano","Jakab, Attila",2409,2412,2006.02.09,,0-1,C19,6
458,"Bartel, Mateusz","Caruana, Fabiano",2569,2474,2006.10.27,,1/2-1/2,E10,8
459,"Hoang, Thanh Trang","Caruana, Fabiano",2472,2523,2007.05.10,team-tourn,1/2-1/2,A47,3
460,"Caruana, Fabiano","Nakamura, Hikaru",2829,2775,2014.12.08,swiss,0-1,A37,1
461,"Caruana, Fabiano","Dini, Andrea",2444,1930,2006.08.19,swiss,1-0,B76,1
462,"Caruana, Fabiano","Eggleston, David",2052,2318,2011.07.09,,0-1,B22,1.7
463,"Rapport, Richard","Caruana, Fabiano",2763,2806,2021.08.26,,1/2-1/2,B44,9.5
464,"Caruana, Fabiano","Nisipeanu, Liviu Dieter",2810,2674,2016.07.10,swiss,1/2-1/2,B12,2
465,"Caruana, Fabiano","Topalov, Veselin",2807,2761,2016.08.06,tourn,1/2-1/2,C84,2
466,"Van Wely, Loek","Caruana, Fabiano",2654,2791,2014.06.16,swiss (rapid),1/2-1/2,E60,2
467,"Caruana, Fabiano","Anand, Viswanathan",2823,2779,2016.11.12,tourn,1/2-1/2,A13,6
468,"Caruana, Fabiano","Nakamura, Hikaru",2822,2769,2018.05.27,tourn (blitz),1/2-1/2,C54,2
469,"Harikrishna, Pentala","Caruana, Fabiano",2706,2782,2014.01.18,tourn,1/2-1/2,C78,6
470,"Grischuk, Alexander","Caruana, Fabiano",2782,2799,2017.11.12,match (blitz),1-0,E01,4.2
471,"Grischuk, Alexander","Caruana, Fabiano",2766,2816,2018.06.23,tourn (rapid),1-0,C78,6
472,"Mohota, Nisha","Caruana, Fabiano",2261,2492,2007.01.30,swiss,1-0,E33,7
473,"Werner, Dimo","Caruana, Fabiano",2312,2219,2005.02.09,tourn,1-0,A08,5
474,"Caruana, Fabiano","Andreikin, Dmitry",2774,2713,2013.06.12,,0-1,B45,9
475,"Lenderman, Aleksandr","Caruana, Fabiano",2607,2800,2021.10.17,,0-1,E62,10.4
476,"Nepomniachtchi, Ian","Caruana, Fabiano",2730,2791,2014.06.17,swiss (rapid),0-1,C00,6
477,"Tabatabaei, M.amin","Caruana, Fabiano",2555,2765,2021.11.08,blitz,0-1,,1.3
478,"Caruana, Fabiano","Adhiban, Baskaran",2828,2689,2019.02.20,team-swiss (rapid),1-0,C92,7
479,"Kasimdzhanov, Rustam","Caruana, Fabiano",2687,2646,2009.01.23,tourn,1/2-1/2,D17,6
480,"Rombaldoni, Denis","Caruana, Fabiano",2494,2709,2010.12.04,tourn,0-1,A05,11
481,"Caruana, Fabiano","Varga, Csaba",2373,2279,2005.12.08,,1-0,B51,6
482,"Caruana, Fabiano","Velikhanov, Artur",2835,2274,2020.06.30,,1-0,B47,3
483,"Caruana, Fabiano","Alvarez Escudero, Manuel",2444,1988,2006.09.19,swiss,1-0,C62,2
484,"Caruana, Fabiano","Mamedyarov, Shakhriyar",2804,2746,2016.06.04,match (rapid),1/2-1/2,B35,2
485,"Anand, Viswanathan","Caruana, Fabiano",2767,2811,2018.01.15,tourn,1-0,C42,3
486,"So, Wesley","Caruana, Fabiano",2759,2804,2019.06.03,blitz,1-0,,9.3
487,"Anand, Viswanathan","Caruana, Fabiano",2780,2773,2012.10.11,tourn,1/2-1/2,D70,8
488,"Cori Tello, Deysi","Caruana, Fabiano",2409,2675,2010.06.12,tourn,0-1,D17,1.3
489,"Melkumyan, Hrant","Caruana, Fabiano",2485,2598,2008.02.21,swiss,1-0,D11,8
490,"Caruana, Fabiano","Harikrishna, Pentala",2828,2726,2019.02.20,match (rapid),1/2-1/2,C65,2.1
491,"Svidler, Peter","Caruana, Fabiano",2723,2835,2020.04.15,blitz,1/2-1/2,C78,8
492,"Caruana, Fabiano","Dominguez Perez, Leinier",2773,2786,2020.06.09,,0-1,,7.1
493,"Caruana, Fabiano","Nakamura, Hikaru",2804,2787,2016.06.10,tourn (rapid),0-1,A14,9
494,"Caruana, Fabiano","Goczo, Melinda",2255,2276,2005.04.10,tourn,1-0,B15,9
495,"Caruana, Fabiano","Giri, Anish",2804,2782,2016.06.09,tourn (rapid),1/2-1/2,C83,2
496,"Macieja, Bartlomiej","Caruana, Fabiano",2619,2716,2011.04.30,team,1/2-1/2,D13,5
497,"Caruana, Fabiano","Hou, Yifan",2802,2652,2017.08.24,k.o. (blitz),1-0,B80,1.9
498,"Aloma Vidal, Robert","Caruana, Fabiano",2352,2421,2006.06.12,swiss,0-1,E32,6
499,"Jenni, Florian","Caruana, Fabiano",2516,2649,2009.05.09,team-tourn,1/2-1/2,A11,1
500,"Korobov, Anton","Caruana, Fabiano",2718,2765,2021.11.08,blitz,1/2-1/2,,16.2
501,"Caruana, Fabiano","Ronchetti, Niccolo'",2444,2421,2006.08.25,,0-1,B06,7
502,"Anand, Viswanathan","Caruana, Fabiano",2757,2822,2019.11.08,rapid,1-0,C55,7.3
503,"Caruana, Fabiano","Hou, Yifan",2802,2652,2017.08.24,k.o. (blitz),1/2-1/2,B23,1.23
504,"Caruana, Fabiano","So, W.",2781,2778,2022.03.19,rapid,1/2-1/2,C65,8
505,"Caruana, Fabiano","Van Foreest, Jorden",2822,2644,2020.01.16,,1/2-1/2,A20,5
506,"Caruana, Fabiano","Grischuk, Alexander",2799,2782,2017.11.10,match (rapid),1-0,C65,3.2
507,"Anand, Viswanathan","Caruana, Fabiano",2751,2792,2021.12.22,blitz,0-1,C72,6.2
508,"Kramnik, Vladimir","Caruana, Fabiano",2812,2804,2016.06.10,tourn (rapid),1-0,D02,8
509,"Caruana, Fabiano","Howell, David W L",2697,2616,2010.07.28,swiss,1/2-1/2,E60,9
510,"Caruana, Fabiano","Wei, Yi",2842,2732,2020.09.25,,1-0,C02,3.2
511,"Caruana, Fabiano","Adhiban, Baskaran",2828,2659,2020.10.01,tourn (blitz),1-0,B06,1
512,"Shuvalov, Evgeniy","Caruana, Fabiano",2182,2792,2022.02.08,,0-1,A09,1
513,"Okhotnik, Vladimir","Caruana, Fabiano",2484,2523,2007.06.24,swiss,0-1,C01,10
514,"Caruana, Fabiano","Anand, Viswanathan",2792,2751,2021.12.23,blitz,1-0,C65,13.3
515,"Caruana, Fabiano","Kramnik, Vladimir",2770,2801,2012.06.17,swiss,1-0,,?
516,"Bartel, Mateusz","Caruana, Fabiano",2658,2736,2012.02.13,swiss,1-0,D11,7
517,"Klabunde, Richard P","Caruana, Fabiano",2351,2165,2003.06.30,match (blitz),1-0,A16,1
518,"Caruana, Fabiano","Kramnik, Vladimir",2816,2792,2018.06.22,tourn (rapid),1-0,C65,7
519,"Alvarez Abejon, Amilcar","Caruana, Fabiano",2129,2219,2005.03.15,tourn,0-1,D90,8
520,"Caruana, Fabiano","Nakamura, Hikaru",2802,2786,2017.11.02,k.o. (blitz),1/2-1/2,E11,2.5
521,"Mikhailovsky, Vladimir","Caruana, Fabiano",2228,2835,2020.06.30,,0-1,B21,2
522,"Caruana, Fabiano","Aronian, Levon",2822,2767,2018.07.24,,1-0,A07,1.1
523,"Caruana, Fabiano","Vachier Lagrave, Maxime",2844,2757,2014.10.21,tourn,0-1,B90,1
524,"Jobava, Baadur","Caruana, Fabiano",,,2016.09.12,,1/2-1/2,C53,10
525,"Carlsen, Magnus","Caruana, Fabiano",2864,2774,2013.06.15,tourn,0-1,A11,3
526,"Vitiugov, Nikita","Caruana, Fabiano",2725,2796,2015.10.24,team-swiss,1/2-1/2,D97,7.3
